disk_id,ds,model,n_5,r_5,n_9,r_9,n_12,r_12,n_177,r_177,n_180,r_180,n_181,r_181,n_182,r_182,n_183,r_183,n_184,r_184,n_187,r_187,n_190,r_190,n_194,r_194,n_195,r_195,n_197,r_197,n_199,r_199,n_241,r_241,n_242,r_242,n_244,r_244,n_245,r_245,is_null,is_broken
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
21275,20190610,MB1,99,2,96,18295,99,24,95,314,99,6535,100,0,100,0,99,2,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1007850000000.0,99,1339610000000.0,100,0,100,65535,0,1
21275,20190609,MB1,99,2,96,18271,99,24,95,314,99,6535,100,0,100,0,99,2,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1007850000000.0,99,1339610000000.0,100,0,100,65535,0,1
21275,20190608,MB1,100,0,96,18247,99,24,95,314,100,6537,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1007850000000.0,99,1339610000000.0,100,0,100,65535,0,1
21275,20190607,MB1,100,0,96,18223,99,24,95,314,100,6537,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1007850000000.0,99,1339610000000.0,100,0,100,65535,0,1
21275,20190606,MB1,100,0,96,18199,99,24,95,314,100,6537,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1007850000000.0,99,1339610000000.0,100,0,100,65535,0,1
21275,20190605,MB1,100,0,96,18175,99,24,95,314,100,6537,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1007850000000.0,99,1339610000000.0,100,0,100,65535,0,1
21275,20190604,MB1,100,0,96,18151,99,24,95,314,100,6537,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1007850000000.0,99,1339610000000.0,100,0,100,65535,0,1
828,20181012,MB1,99,2,97,12478,99,21,95,309,99,6452,100,0,100,0,99,2,100,0,100,0,67,33,67,33,200,0,100,0,100,0,99,1017780000000.0,99,1358320000000.0,100,0,100,65535,0,1
828,20181011,MB1,99,2,97,12454,99,21,95,308,99,6452,100,0,100,0,99,2,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,1017720000000.0,99,1358250000000.0,100,0,100,65535,0,1
828,20181010,MB1,100,0,97,12430,99,21,95,308,100,6454,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,1017650000000.0,99,1358180000000.0,100,0,100,65535,0,1
828,20181009,MB1,100,0,97,12406,99,21,95,308,100,6454,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,1017580000000.0,99,1358110000000.0,100,0,100,65535,0,1
828,20181008,MB1,100,0,97,12382,99,21,95,308,100,6454,100,0,100,0,100,0,100,0,100,0,67,33,67,33,200,0,100,0,100,0,99,1017520000000.0,99,1358030000000.0,100,0,100,65535,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
828,20181006,MB1,100,0,97,12334,99,21,95,308,100,6454,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,1017400000000.0,99,1357910000000.0,100,0,100,65535,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
825,20191102,MB1,99,4,95,21742,99,22,95,325,99,6503,100,0,100,0,99,4,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1018060000000.0,99,1359820000000.0,100,0,100,65535,0,1
825,20191101,MB1,100,0,95,21718,99,22,95,325,100,6507,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1018060000000.0,99,1359820000000.0,100,0,100,65535,0,1
825,20191031,MB1,100,0,95,21694,99,22,95,325,100,6507,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1018060000000.0,99,1359820000000.0,100,0,100,65535,0,1
825,20191030,MB1,100,0,95,21670,99,22,95,325,100,6507,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1018060000000.0,99,1359820000000.0,100,0,100,65535,0,1
825,20191029,MB1,100,0,95,21646,99,22,95,325,100,6507,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1018060000000.0,99,1359820000000.0,100,0,100,65535,0,1
825,20191028,MB1,100,0,95,21622,99,22,95,325,100,6507,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1018060000000.0,99,1359820000000.0,100,0,100,65535,0,1
824,20180922,MB1,99,2,97,11998,99,21,95,308,99,6452,100,0,100,0,99,2,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,1016850000000.0,99,1357240000000.0,100,0,100,65535,0,1
824,20180921,MB1,99,2,97,11974,99,21,95,308,99,6452,100,0,100,0,99,2,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,1016740000000.0,99,1357110000000.0,100,0,100,65535,0,1
824,20180920,MB1,100,0,97,11950,99,21,95,308,100,6454,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,1016640000000.0,99,1357010000000.0,100,0,100,65535,0,1
824,20180919,MB1,100,0,97,11926,99,21,95,307,100,6454,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,1016570000000.0,99,1356940000000.0,100,0,100,65535,0,1
824,20180918,MB1,100,0,97,11902,99,21,95,307,100,6454,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,1016510000000.0,99,1356870000000.0,100,0,100,65535,0,1
824,20180917,MB1,100,0,97,11878,99,21,95,307,100,6454,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,1016440000000.0,99,1356800000000.0,100,0,100,65535,0,1
824,20180916,MB1,100,0,97,11854,99,21,95,307,100,6454,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,1016390000000.0,99,1356740000000.0,100,0,100,65535,0,1
10864,20191214,MB1,99,2,95,22785,99,22,95,326,99,6505,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,996075000000.0,99,1317930000000.0,100,0,100,65535,0,1
10864,20191213,MB1,99,2,95,22763,99,22,95,326,99,6505,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,996075000000.0,99,1317930000000.0,100,0,100,65535,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
30008,20180814,MB1,99,2,97,11095,99,23,95,302,99,6509,100,0,100,0,99,2,100,0,99,3,68,32,68,32,199,3,100,0,100,0,99,1006460000000.0,99,1336990000000.0,100,0,100,65535,0,1
30008,20180813,MB1,100,0,97,11071,99,23,95,302,100,6511,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,1006400000000.0,99,1336920000000.0,100,0,100,65535,0,1
30008,20180812,MB1,100,0,97,11047,99,23,95,302,100,6511,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,1006340000000.0,99,1336860000000.0,100,0,100,65535,0,1
30008,20180811,MB1,100,0,97,11023,99,23,95,302,100,6511,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,1006290000000.0,99,1336800000000.0,100,0,100,65535,0,1
30008,20180810,MB1,100,0,97,10999,99,23,95,302,100,6511,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,1006240000000.0,99,1336740000000.0,100,0,100,65535,0,1
30008,20180809,MB1,100,0,97,10975,99,23,95,302,100,6511,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,1006180000000.0,99,1336680000000.0,100,0,100,65535,0,1
30008,20180808,MB1,100,0,97,10951,99,23,95,302,100,6511,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,1006120000000.0,99,1336620000000.0,100,0,100,65535,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
21285,20191123,MB1,99,2,95,22279,99,24,95,326,99,6508,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,1008320000000.0,99,1339900000000.0,100,0,100,65535,0,1
21285,20191122,MB1,100,0,95,22255,99,24,95,325,100,6510,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,1008320000000.0,99,1339900000000.0,100,0,100,65535,0,1
21285,20191121,MB1,100,0,95,22231,99,24,95,325,100,6510,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,1008320000000.0,99,1339900000000.0,100,0,100,65535,0,1
21285,20191120,MB1,100,0,95,22207,99,24,95,325,100,6510,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,1008320000000.0,99,1339900000000.0,100,0,100,65535,0,1
21285,20191119,MB1,100,0,95,22183,99,24,95,325,100,6510,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,1008320000000.0,99,1339900000000.0,100,0,100,65535,0,1
21285,20191118,MB1,100,0,95,22159,99,24,95,325,100,6510,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,1008320000000.0,99,1339900000000.0,100,0,100,65535,0,1
2555,20190831,MB1,99,2,95,20230,99,20,95,328,99,6514,100,0,100,0,99,2,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1019930000000.0,99,1359420000000.0,100,0,100,65535,0,1
2555,20190830,MB1,99,2,95,20206,99,20,95,328,99,6514,100,0,100,0,99,2,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1019930000000.0,99,1359420000000.0,100,0,100,65535,0,1
2555,20190829,MB1,100,0,96,20182,99,20,95,328,100,6516,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1019930000000.0,99,1359420000000.0,100,0,100,65535,0,1
2555,20190828,MB1,100,0,96,20158,99,20,95,328,100,6516,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1019930000000.0,99,1359420000000.0,100,0,100,65535,0,1
2555,20190827,MB1,100,0,96,20134,99,20,95,328,100,6516,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1019930000000.0,99,1359420000000.0,100,0,100,65535,0,1
2555,20190826,MB1,100,0,96,20110,99,20,95,328,100,6516,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1019930000000.0,99,1359420000000.0,100,0,100,65535,0,1
2555,20190825,MB1,100,0,96,20086,99,20,95,328,100,6516,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1019930000000.0,99,1359420000000.0,100,0,100,65535,0,1
26438,20180921,MB1,99,2,97,12011,99,21,95,302,99,6452,100,0,100,0,99,2,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,1005030000000.0,99,1331890000000.0,100,0,100,65535,0,1
26438,20180920,MB1,99,2,97,11987,99,21,95,302,99,6452,100,0,100,0,99,2,100,0,100,0,67,33,67,33,200,0,100,0,100,0,99,1004930000000.0,99,1331800000000.0,100,0,100,65535,0,1
26438,20180919,MB1,100,0,97,11963,99,21,95,302,100,6454,100,0,100,0,100,0,100,0,100,0,67,33,67,33,200,0,100,0,100,0,99,1004870000000.0,99,1331730000000.0,100,0,100,65535,0,1
26438,20180918,MB1,100,0,97,11939,99,21,95,302,100,6454,100,0,100,0,100,0,100,0,100,0,64,36,64,36,200,0,100,0,100,0,99,1004810000000.0,99,1331660000000.0,100,0,100,65535,0,1
26438,20180917,MB1,100,0,97,11915,99,21,95,302,100,6454,100,0,100,0,100,0,100,0,100,0,65,35,65,35,200,0,100,0,100,0,99,1004750000000.0,99,1331590000000.0,100,0,100,65535,0,1
26438,20180916,MB1,100,0,97,11891,99,21,95,302,100,6454,100,0,100,0,100,0,100,0,100,0,65,35,65,35,200,0,100,0,100,0,99,1004700000000.0,99,1331540000000.0,100,0,100,65535,0,1
26438,20180915,MB1,100,0,97,11867,99,21,95,302,100,6454,100,0,100,0,100,0,100,0,100,0,64,36,64,36,200,0,100,0,100,0,99,1004640000000.0,99,1331470000000.0,100,0,100,65535,0,1
10865,20180815,MB1,99,2,97,11119,99,24,96,297,99,6480,100,0,100,0,99,2,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,991747000000.0,99,1315250000000.0,100,0,100,65535,0,1
10865,20180814,MB1,99,2,97,11095,99,24,96,297,99,6480,100,0,100,0,99,2,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,991694000000.0,99,1315190000000.0,100,0,100,65535,0,1
10865,20180813,MB1,100,0,97,11071,99,24,96,297,100,6482,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,991637000000.0,99,1315120000000.0,100,0,100,65535,0,1
10865,20180812,MB1,100,0,97,11047,99,24,96,297,100,6482,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,991578000000.0,99,1315050000000.0,100,0,100,65535,0,1
10865,20180811,MB1,100,0,97,11023,99,24,96,297,100,6482,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,991523000000.0,99,1314990000000.0,100,0,100,65535,0,1
10865,20180810,MB1,100,0,97,10999,99,24,96,297,100,6482,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,991462000000.0,99,1314930000000.0,100,0,100,65535,0,1
10865,20180809,MB1,100,0,97,10975,99,24,96,297,100,6482,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,991402000000.0,99,1314870000000.0,100,0,100,65535,0,1
5582,20180524,MB1,99,2,97,10648,99,25,97,198,99,6522,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,432912000000.0,99,299873000000.0,100,0,100,65535,0,1
5582,20180523,MB1,99,2,97,10624,99,25,97,198,99,6522,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,431349000000.0,99,298882000000.0,100,0,100,65535,0,1
5582,20180522,MB1,99,2,97,10600,99,25,97,197,99,6522,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,429923000000.0,99,297924000000.0,100,0,100,65535,0,1
5582,20180521,MB1,99,2,97,10576,99,25,97,196,99,6522,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,428504000000.0,99,296945000000.0,100,0,100,65535,0,1
5582,20180520,MB1,99,2,97,10552,99,25,97,195,99,6522,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,427137000000.0,99,295994000000.0,100,0,100,65535,0,1
5582,20180519,MB1,99,2,97,10528,99,25,97,195,99,6522,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,425866000000.0,99,295056000000.0,100,0,100,65535,0,1
5582,20180518,MB1,99,2,97,10504,99,25,97,194,99,6522,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,424597000000.0,99,294118000000.0,100,0,100,65535,0,1
5581,20190415,MB1,99,2,96,18475,99,25,95,358,99,6434,100,0,100,0,99,2,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,757400000000.0,99,539602000000.0,100,0,100,65535,0,1
5581,20190414,MB1,99,2,96,18451,99,25,95,358,99,6434,100,0,100,0,99,2,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,757211000000.0,99,537735000000.0,100,0,100,65535,0,1
5581,20190413,MB1,100,0,96,18427,99,25,95,357,100,6436,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,756325000000.0,99,537133000000.0,100,0,100,65535,0,1
5581,20190412,MB1,100,0,96,18403,99,25,95,357,100,6436,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,755316000000.0,99,536476000000.0,100,0,100,65535,0,1
5581,20190411,MB1,100,0,96,18379,99,25,95,356,100,6436,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,754313000000.0,99,535826000000.0,100,0,100,65535,0,1
5581,20190410,MB1,100,0,96,18355,99,25,95,355,100,6436,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,753196000000.0,99,535065000000.0,100,0,100,65535,0,1
5581,20190409,MB1,100,0,96,18331,99,25,95,355,100,6436,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,752118000000.0,99,534349000000.0,100,0,100,65535,0,1
34682,20191129,MB1,99,2,95,23918,99,23,93,518,99,6443,100,0,100,0,99,2,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,1017820000000.0,99,713682000000.0,100,0,100,65535,0,1
34682,20191128,MB1,99,2,95,23894,99,23,93,518,99,6443,100,0,100,0,99,2,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1017620000000.0,99,713164000000.0,100,0,100,65535,0,1
34682,20191127,MB1,100,0,95,23871,99,23,93,517,100,6445,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1016730000000.0,99,712518000000.0,100,0,100,65535,0,1
34682,20191126,MB1,100,0,95,23847,99,23,93,517,100,6445,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1015940000000.0,99,711871000000.0,100,0,100,65535,0,1
34682,20191125,MB1,100,0,95,23821,99,23,93,516,100,6445,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1015100000000.0,99,711175000000.0,100,0,100,65535,0,1
34682,20191124,MB1,100,0,95,23797,99,23,93,516,100,6445,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1014340000000.0,99,710567000000.0,100,0,100,65535,0,1
34682,20191123,MB1,100,0,95,23773,99,23,93,515,100,6445,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1013580000000.0,99,709961000000.0,100,0,100,65535,0,1
34688,20191227,MB1,99,2,95,24590,99,23,92,528,99,6449,100,0,100,0,99,2,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1046380000000.0,99,747324000000.0,100,0,100,65535,0,1
34688,20191226,MB1,99,2,95,24566,99,23,92,528,99,6449,100,0,100,0,99,2,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1046200000000.0,99,747174000000.0,100,0,100,65535,0,1
34688,20191225,MB1,100,0,95,24542,99,23,92,527,100,6451,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1045280000000.0,99,746474000000.0,100,0,100,65535,0,1
34688,20191224,MB1,100,0,95,24518,99,23,92,527,100,6451,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1044470000000.0,99,745830000000.0,100,0,100,65535,0,1
34688,20191223,MB1,100,0,95,24494,99,23,92,526,100,6451,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1043690000000.0,99,745179000000.0,100,0,100,65535,0,1
34688,20191222,MB1,100,0,95,24470,99,23,92,526,100,6451,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1042940000000.0,99,744592000000.0,100,0,100,65535,0,1
34688,20191221,MB1,100,0,95,24446,99,23,92,525,100,6451,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1042230000000.0,99,744026000000.0,100,0,100,65535,0,1
34685,20190618,MB1,99,2,96,19980,99,23,94,386,99,6501,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,99,66,99,820149000000.0,99,572904000000.0,100,0,100,65535,0,1
34685,20190617,MB1,99,2,96,19956,99,23,94,385,99,6501,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,99,66,99,819373000000.0,99,570099000000.0,100,0,100,65535,0,1
34685,20190616,MB1,100,0,96,19932,99,23,94,385,100,6503,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,99,66,99,818537000000.0,99,569364000000.0,100,0,100,65535,0,1
34685,20190615,MB1,100,0,96,19908,99,23,94,384,100,6503,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,99,66,99,817828000000.0,99,568822000000.0,100,0,100,65535,0,1
34685,20190614,MB1,100,0,96,19884,99,23,94,384,100,6503,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,99,66,99,817084000000.0,99,568290000000.0,100,0,100,65535,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
34680,20190129,MB1,99,2,96,16623,99,23,95,351,99,6484,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,742384000000.0,99,476526000000.0,100,0,100,65535,0,1
34680,20190128,MB1,99,2,96,16599,99,23,95,350,99,6484,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,741223000000.0,99,473374000000.0,100,0,100,65535,0,1
34680,20190127,MB1,100,0,96,16575,99,23,95,349,100,6486,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,740009000000.0,99,472362000000.0,100,0,100,65535,0,1
34680,20190126,MB1,100,0,96,16551,99,23,95,349,100,6486,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,739029000000.0,99,471707000000.0,100,0,100,65535,0,1
34680,20190125,MB1,100,0,96,16527,99,23,95,348,100,6486,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,738031000000.0,99,471035000000.0,100,0,100,65535,0,1
34680,20190124,MB1,100,0,96,16503,99,23,95,348,100,6486,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,737005000000.0,99,470353000000.0,100,0,100,65535,0,1
34680,20190123,MB1,100,0,96,16479,99,23,95,347,100,6486,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,736018000000.0,99,469680000000.0,100,0,100,65535,0,1
5574,20180524,MB1,99,4,97,10648,99,25,97,194,99,6481,100,0,100,0,99,4,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,439286000000.0,99,300806000000.0,100,0,100,65535,0,1
5574,20180523,MB1,99,4,97,10624,99,25,97,194,99,6481,100,0,100,0,99,4,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,437857000000.0,99,299863000000.0,100,0,100,65535,0,1
5574,20180522,MB1,99,4,97,10600,99,25,97,193,99,6481,100,0,100,0,99,4,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,436456000000.0,99,298928000000.0,100,0,100,65535,0,1
5574,20180521,MB1,99,4,97,10576,99,25,97,192,99,6481,100,0,100,0,99,4,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,435076000000.0,99,297858000000.0,100,0,100,65535,0,1
5574,20180520,MB1,99,4,97,10552,99,25,97,191,99,6481,100,0,100,0,99,4,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,433670000000.0,99,296856000000.0,100,0,100,65535,0,1
5574,20180519,MB1,99,4,97,10528,99,25,97,191,99,6481,100,0,100,0,99,4,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,432374000000.0,99,295867000000.0,100,0,100,65535,0,1
5574,20180518,MB1,99,4,97,10504,99,25,97,190,99,6481,100,0,100,0,99,4,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,431107000000.0,99,294871000000.0,100,0,100,65535,0,1
27663,20181009,MB1,99,2,97,13929,99,23,95,314,99,6567,100,0,100,0,99,2,100,0,100,0,65,35,65,35,200,0,100,0,100,0,99,810201000000.0,99,403477000000.0,100,0,100,65535,0,1
27663,20181008,MB1,99,2,97,13905,99,23,95,314,99,6567,100,0,100,0,99,2,100,0,100,0,65,35,65,35,200,0,100,0,100,0,99,809165000000.0,99,400547000000.0,100,0,100,65535,0,1
27663,20181007,MB1,100,0,97,13881,99,23,95,313,100,6569,100,0,100,0,100,0,100,0,100,0,66,34,66,34,200,0,100,0,100,0,99,808181000000.0,99,399821000000.0,100,0,100,65535,0,1
27663,20181006,MB1,100,0,97,13857,99,23,95,313,100,6569,100,0,100,0,100,0,100,0,100,0,65,35,65,35,200,0,100,0,100,0,99,807246000000.0,99,399058000000.0,100,0,100,65535,0,1
27663,20181005,MB1,100,0,97,13833,99,23,95,312,100,6569,100,0,100,0,100,0,100,0,100,0,65,35,65,35,200,0,100,0,100,0,99,806164000000.0,99,398183000000.0,100,0,100,65535,0,1
27663,20181004,MB1,100,0,97,13809,99,23,95,312,100,6569,100,0,100,0,100,0,100,0,100,0,65,35,65,35,200,0,100,0,100,0,99,805282000000.0,99,397547000000.0,100,0,100,65535,0,1
27663,20181003,MB1,100,0,97,13785,99,23,95,311,100,6569,100,0,100,0,100,0,100,0,100,0,65,35,65,35,200,0,100,0,100,0,99,804423000000.0,99,396930000000.0,100,0,100,65535,0,1
27666,20191231,MB1,99,2,95,24684,99,25,92,569,99,6453,100,0,100,0,99,2,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,1086490000000.0,99,792867000000.0,100,0,100,65535,0,1
27666,20191230,MB1,99,2,95,24660,99,25,92,569,99,6453,100,0,100,0,99,2,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,1086390000000.0,99,792772000000.0,100,0,100,65535,0,1
